id,name,class,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
123,Kari,SAT,259900000000000,6.360003531174240443,6.441583048179118087,-0.3123439305821082423,-0.00470205146192056566,0.004525204445211188781,0.0002300888741648740967
124,Loge,SAT,259900000000000,6.529879056998558085,6.535087089137825878,-0.3759041190795264775,-0.00457907970627573907,0.003083429243492587148,0.0003265138578222235828
125,Skoll,SAT,259900000000000,6.501771310174714991,6.574199514156405577,-0.4133017082410745946,-0.00379333518063321596,0.003072797721811344144,4.216447981811497322e-05
126,Surtur,SAT,259900000000000,6.273254452205325293,6.74685592560259817,-0.3313332148993441972,-0.004003334511278195881,0.004191299069397207491,5.94122793270730206e-05
127,Anthe,SAT,1498668000000,6.407769755148422064,6.567136729096290537,-0.3685763005050360364,0.002106514813973360371,-0.0006195225214307782842,0.001843853142290999194
128,Jarnsaxa,SAT,259900000000000,6.515865519264700367,6.452689398304219281,-0.3297699262062699366,-0.004771341613141540268,0.003522442236588772639,0.0001887520205620743529
129,Greip,SAT,259900000000000,6.419577439284496201,6.460271844069728431,-0.3567606529342858823,-0.005200665867076261634,0.004067059617584642753,0.0001306644902614651404
130,Tarqeq,SAT,259900000000000,6.443936568366189555,6.453338420606625547,-0.4036990152697586542,-0.003814378044593703942,0.004142106235301429816,-0.0004881374330034386386
131,Aegaeon,SAT,59946740000,6.409645126872660192,6.568218371012770618,-0.369324787636566676,-0.006215817108783681932,0.01148496958587198052,-0.00368956274005917623
132,Ariel,SAT,1.250524000000000131e+21,14.43129516026479564,-13.73568805918073821,-0.2371176178244472632,0.00511252201589011343,0.001875810457536466504,-0.001913432977285682351
133,Umbriel,SAT,1.274945000000000098e+21,14.43210851836192354,-13.73609938520808704,-0.2388023188949514319,0.001599714298975234887,0.002569317381014089418,-0.002484424572837175965
134,Titania,SAT,3.400272e+21,14.43111811219847418,-13.73618344725363727,-0.2409293753523522874,0.0006659986875657028342,0.003043282189761343376,-0.0005303280469486034744
135,Oberon,SAT,3.076338000000000197e+21,14.42703624472645529,-13.7351402734037098,-0.2398100323959340974,0.001951420659531700238,0.003059946381286981609,0.001598075419449697214
136,Miranda,SAT,6.471884e+19,14.43134103563300208,-13.73580224174608944,-0.2383599879840645752,0.001582336140922715063,0.002350361032615434689,-0.003712813720343567919
137,Cordelia,SAT,44960050000000000,14.43019287761807412,-13.73558455233969333,-0.2381213149759452696,0.002999071178721803704,0.003458973727361283352,0.006159163822280707551
138,Ophelia,SAT,53952060000000000,14.43085923977394636,-13.73572016902739001,-0.2380369994957696189,0.003967772368126168923,0.001587271026163222971,-0.005803024006832443842
139,Bianca,SAT,92917440000000000,14.43090442030214682,-13.73574033021208329,-0.2381115592372180789,0.002759250629287163161,0.00187777674441146937,-0.005686474381500522535
140,Cressida,SAT,343195100000000000,14.43049336363962354,-13.73570941305952786,-0.2385381235388331356,-0.002777255109696380626,0.003895546063049531472,0.000144295599719412843
141,Desdemona,SAT,178341500000000000,14.43063551076055973,-13.73573801944299966,-0.2385227471618123762,-0.002522605139642360855,0.003563058779391412544,-0.001761000608451231434
142,Juliet,SAT,557504700000000000,14.43026427754934282,-13.73555607269043577,-0.237796173577113551,0.006951624732368850458,0.002205773158581610365,0.003374859367841587503
143,Portia,SAT,1681506000000000000,14.43011107514003832,-13.73559092257522174,-0.2382886297961401556,0.00089862354061243533,0.003758868544313922339,0.004965739609894563936
144,Rosalind,SAT,254773600000000000,14.43040699911384372,-13.7355719511474863,-0.2376829035000426749,0.00766513391459995759,0.001774330050654871101,0.001385382116243898511
145,Belinda,SAT,356683100000000000,14.43074752353553336,-13.73564601740033808,-0.237681538833301037,0.00705752154467755282,0.001407053509076770879,-0.002241134832687348855
146,Puck,SAT,2893929000000000000,14.43001529554564044,-13.73551412126919757,-0.2378891316532618927,0.004747514512608510748,0.002783448668983205636,0.004241125998766745626
147,Caliban,SAT,299733700000000000,14.38730387918428733,-13.72619166832394555,-0.2332820869686016152,0.002787317198542442129,0.003086872509648053414,0.0003321167893242593042
148,Sycorax,SAT,2697603000000000000,14.51675468840595329,-13.69054481870548479,-0.2755733250650045374,0.002659568135696881858,0.002375924624513936403,-5.347538043386358241e-05
149,Prospero,SAT,98912120000000000,14.48144317901784461,-13.84967524407231743,-0.2015696933346162456,0.00241814030423317082,0.002675630710805831317,8.499835582766593139e-05
150,Setebos,SAT,86922770000000000,14.49649644419191219,-13.56655888087662198,-0.2403995701924615258,0.002819291354072661626,0.00262620031495348601,-0.0001228002202908344597
151,Stephano,SAT,25477360000000000,14.43883236178304408,-13.77884815446216749,-0.2729475131825850887,0.002214548345007088213,0.002637186354694496127,8.199083572886320138e-06
